카테고리,지역1,지역2,상호명,메뉴
생활의달인,전남,해남군,선두식육식당,돼지고기
생활의달인,부산,금정구,전통쑥밀면,밀면
생활의달인,경남,남해군,은성쌈밥,멸치쌈밥
생활의달인,강원,춘천시,섬향기닭갈비,닭갈비
생활의달인,경북,포항시,마라도회식당,생선회
생활의달인,대구,동구,동신교 한려수도회타운,생선회
생활의달인,인천,서구,권오길손국수,손국수
생활의달인,충남,천안시,쉬바앙,화과자
생활의달인,전남,보성군,국일식당,꼬막정식
생활의달인,경남,통영시,소문난3대할매김밥집,김밥
생활의달인,경기,시흥시,란주,짜장
생활의달인,대구,남구,남다른감자탕,감자탕
생활의달인,전북,전주시,또바기 화덕만두,화덕만두
생활의달인,인천,강화군,장흥숯불장어,장어
생활의달인,인천,중구,연경,용수면(하얀짜장면)
